id|title
31405|Kuttrame Thandanai
31406|Iru Mugan
31407|Nayagi
31408|Sadhuram 2
31409|Uchathula Shiva
31410|Thodari
31411|Aandavan Kattalai
31412|Nunnunarvu
31413|Devi
31414|Rekka
31415|Remo
31416|Kaashmora
31417|Kodi
31418|Achcham Yenbadhu Madamaiyada
31419|Saithan
31420|Maaveeran Kittu
31421|Veera Sivaji
31422|Kaththi Sandai
31423|Achamindri
31424|Mo
31425|Bairavaa
31426|Adhe Kangal
31427|Bogan
31428|Enakku Vaaitha Adimaigal
31429|Si3
31430|Pagadi Aattam
31431|Yaman
31432|Kuttram 23
31433|Motta Shiva Ketta Shiva
31434|Maanagaram
31435|Kattappava Kanom
31436|465
31437|Dhayam
31438|Paambhu Sattai
31439|Dora
31440|Kavan
31441|8 Thottakkal
31442|Kaatru Veliyidai
31443|Pa Paandi
31444|Shivalinga
31445|Nagarvalam
31446|Baahubali: The Conclusion
31447|Enga Amma Rani
31448|Lens
31449|Saravanan Irukka Bayamaen
31450|Yeidhavan
31451|Sangili Bungili Kadhava Thorae
31452|Brindavanam
31453|Thondan
31454|Rangoon
31455|Peechankai
31456|Maragadha Naanayam
31457|Anbanavan Asaradhavan Adangadhavan
31458|Vanamagan
31459|Ivan Thanthiran
31460|Yaanum Theeyavan
31461|Pandigai
31462|Rubaai
31463|Meesaya Murukku
31464|Vikram Vedha
31465|Kootathil Oruthan
31466|Nibunan
31467|Podhuvaga En Manasu Thangam
31468|Taramani
31469|Velaiilla Pattadhari 2
31470|Vivegam
31471|Kurangu Bommai
31472|Puriyaadha Pudhir
31473|Neruppu Da
31474|Thupparivaalan
31475|Magalir Mattum
31476|Yaar Ivan
31477|Kalavu Thozhirchalai
31478|Spyder
31479|Mersal
31480|Meyaadha Maan
31481|Aval
31482|Ippadai Vellum
31483|Theeran Adhigaram Ondru
31484|Thiruttu Payale 2
31485|Kodi Veeran
31486|Sathya
31487|Maayavan
31488|Aruvi
31489|Chennai 2 Singapore
31490|Velaikkaran
31491|Chandika
31492|Malathi Madhavam
31493|Sumangali
31494|Vishwamohini
31495|Jeevana Mukthi
31496|Seeta Rama Jananam
31497|Krishna Prema
31498|Seeta Rama Jananam
31499|Mayalokam
31500|Paduka Pattabhishekam
31501|Swarga Seema
31502|Mugguru Maratilu
31503|Swargaseema
31504|Tyagayya
31505|Palnati Yudham
31506|Ratnamala
31507|Balaraju
31508|Ratnamala
31509|Vindhyarani
31510|Jeevitham
31511|Keelu Gurram
31512|Laila Majnu
31513|Mana Desam
31514|Raksha Rekha
31515|Jeevitham
31516|Palletoori Pilla
31517|Shavukaru
31518|Malleshwari
31519|Mayalamari
31520|Patala Bhairavi
31521|Sarvadikari
31522|Daasi
31523|Palletooru
31524|Pelli Chesi Choodu
31525|Prema
31526|Apeksha
31527|Ammalakkalu
31528|Chandirani
31529|Devadasu
31530|Kanna Talli
31531|Naa Illu
31532|Pakkinti Ammayi
31533|Paradesi
31534|Sangham
31535|Aggi Ramudu
31536|Chakrapani
31537|Iddaru Pellalu
31538|Kalahasti Mahatyam
31539|Parivartana
31540|Peddamanushulu
31541|Raju Peda
31542|Rechukka
31543|Sangham
31544|Thodu Dongalu
31545|Vaddante Dabbu
31546|Vipra Narayana
31547|Ardhangi
31548|Bangaru Papa
31549|Cherapakura Chedevu Dubbed in Tamil as Illarame Inbam and released in 1956
31550|Donga Ramudu
31551|Jayasimha
31552|Kanyashulkam
31553|Missamma
31554|Rojulu Marayi
31555|Santhanam
31556|Santosham
31557|Vadina
31558|Alibabavum 40 Dongalu
31559|Bhale Ramudu
31560|Charana Daasi
31561|Chintamani
31562|Chiranjeevulu
31563|Ilavelpu
31564|Tenali Ramakrishna
31565|Uma Sundari
31566|Aalu Magalu
31567|Allauddin Adhbhuta Deepam
31568|Bhagya Rekha
31569|Mayabazar
31570|Panduranga Mahatyam
31571|Sarangadhara
31572|Sati Anasuya
31573|Sati Savithri
31574|Thodi Kodallu
31575|Veera Kankanam
31576|Vinayaka Chaviti
31577|Badi Panthulu
31578|Bhookailas
31579|Karthavarayuni Katha
31580|Manchi Manasuku Manchi Rojulu
31581|Pelli Naati Pramanalu
31582|Raja Nandini
31583|Sobha
31584|Veera Kadgamu
31585|Veera Pratap
31586|Vijaya Kota Veerudu
31587|Aalu Magalu
31588|Anaganaga Oka Raju
31589|Appu Chesi Pappu Koodu
31590|Bala Nagamma
31591|Daiva Balam
31592|Illarikam
31593|Jayabheri
31594|Karmika Vijayam
31595|Mangalya Balam
31596|Rechukka Pagati Chukka
31597|Sabhash Pillaa
31598|Sabhash Ramudu
31599|Vachina Kodalu Nachindi
31600|Veera Pandya Katta Brahmana
31601|Annapurna
31602|Bhakta Raghunath
31603|Bhatti Vikramarka
31604|Maa Babu
31605|Mahakavi Kalidasu
31606|Mangalyam
31607|Nammina Bantu
31608|Pelli Kanuka
31609|Raja Makutam
31610|Shanthi Nivasam
31611|Sri Krishna Rayabaram
31612|Sri Venkateswara Mahatyam
31613|Batasari
31614|Bharya Bhartalu
31615|Iddaru Mitrulu
31616|Jagadeka Veeruni Katha
31617|Jebu Donga
31618|Kalasi Vunte Kaladu Sukham
31619|Kannyaka Parameswari Mahatmyam
31620|Krishna Kuchela
31621|Krishna Prema
31622|Seetarama Kalyanam
31623|Taxi Ramudu
31624|Usha Parinayam
31625|Vagdanam
31626|Velugu Needalu
31627|Aradhana
31628|Bhishma
31629|Dakshayagnam
31630|Gaali Medalu
31631|Gundamma Katha
31632|Kula Gotralu
31633|Mahamantri Timmarusu
31634|Manchi Manasulu
31635|Padandi Munduku
31636|Rakta Sambandham
31637|Siri Sampadalu
31638|Swarna Manjari
31639|Tiger Ramudu
31640|Bandipotu
31641|Chaduvukunna Ammayilu
31642|Constable Koothuru
31643|Irugu Porugu
31644|Lakshadhikari
31645|Manchi Chedu
31646|Nartanasala
31647|Pempudu Koothuru
31648|Punarjanma
31649|Savati Koduku
31650|Sri Krishnarjuna Yuddham
31651|Amara Shilpi Jakkanna
31652|Bobbili Yudham
31653|Devatha
31654|Manchi Manishi
31655|Mauali Krishna
31656|Pooja Phalam
31657|Ramadasu
31658|Ramudu Bheemudu
31659|Velugu Needalu
31660|Vivaha Bandham
31661|Aatma Gowravam
31662|Bangaru Panjaram
31663|C.I.D.
31664|Gudi Gantalu
31665|Keelu Bommalu
31666|Manushulu Mamathalu
31667|Pandava Vanavasam
31668|Preminchi Choodu
31669|Satya Harishchandra
31670|Sri Simhachala Kshetra Mahima
31671|Tene Manasulu
31672|Uyyala Jampala
31673|Zamindar (film)
31674|Aastiparulu
31675|Adugu Jaadalu
31676|Dr. Anand
31677|Kanne Manasulu
31678|Manase Mandiram
31679|Navarathri
31680|Palnati Yudham
31681|Paramanandayya Shishyula Katha
31682|Ramu
31683|Rangula Ratnam
31684|Shri Krishna Pandaviyam
31685|Antastulu
31686|Aada Paduchu
31687|Ave Kallu
31688|Bhuvana Sundari Katha
31689|Private Master
31690|Shri Krishnavataram
31691|Sri Sri Sri Maryada Ramanna
31692|Stree Janma
31693|Sudigundaalu
31694|Vasantha Sena
31695|Baghdad Gajadonga
31696|Bandipotu Dongalu
31697|Bangaru Gajulu
31698|Bhagya Chakram
31699|Brahmachari
31700|Devakanya
31701|Govula Gopanna
31702|Manchi Kutumbam
31703|Niluvu Dopidi
31704|Nindu Samsaram
31705|Punyavathi
31706|Ramu
31707|Sudigundaalu
31708|Thalli Prema
31709|Uma Chandi Gowri Shankarula Katha
31710|Aadarsa Kutumbam
31711|Aatmiyulu
31712|Bhale Mastaru
31713|Ekaveera
31714|Gopaludu Bhoopaludu
31715|Katha Nayakudu
31716|Mooga Nomu
31717|Natakalarayudu
31718|Vichitra Kutumbam
31719|Akka Chellelu
31720|Dharma Daata
31721|Jai Jawan
31722|Kathanayika Molla
31723|Lakshmi Kataksham
31724|Bharya Biddalu
31725|Bomma Borusa
31726|Chelleli Kapuram
31727|Dasara Bullodu
31728|Jeevitha Chakram
31729|Mosagallaku Mosagadu
31730|Prem Nagar
31731|Sampoorna Ramayanam
31732|Sri Krishna Satya
31733|Bala Mitrula Katha
31734|Badi Panthulu[1]
31735|Andala Ramudu[1]
31736|Bhakta Tukaram
31737|Jeevana Tarangalu
31738|Devudu Chesina Manushulu
31739|Neramu Siksha
31740|Ganga Manga
31741|Sharada
31742|Ammayi Pelli
31743|Krishnaveni
31744|Manchivadu
31745|Manchi Manushulu
31746|O Seeta Katha
31747|Premalu Pellillu
31748|Thulabharam
31749|Annadammula Anubandham
31750|Dasari Narayana Rao
31751|K. Bapayya
31752|K. Viswanath
31753|Mutyala Muggu
31754|Pooja
31755|Soggadu
31756|Sri Ramanjaneya Yuddham
31757|Swargam Narakam
31758|Yashoda Krishna
31759|Anthuleni Katha
31760|Jyothi
31761|Mahakavi Kshetrayya
31762|Manushulanta Okkate
31763|Yashoda Krishna
31764|Adavi Ramudu
31765|Amaradeepam
31766|Chanakya Chandragupta
31767|Daana Veera Soora Karna
31768|Yamagola
31769|Akbar Salim Anarkali
31770|Annadammula Savaal
31771|Chilipi Krishnudu
31772|Devadasu Malli Puttadu
31773|Jaganmohini
31774|Kumara Raja
31775|Mallepoovu
31776|Maro Charitra
31777|Padaharella Vayasu
31778|Pranam Khareedu
31779|Rama Krishnulu
31780|Sati Savitri
31781|Seetamalakshmi
31782|Sivaranjani
31783|Andamaina Anubhavam
31784|Driver Ramudu
31785|Guppedu Manasu
31786|I Love You
31787|Idi Katha Kaadu
31788|Sri Madvirata Parvam
31789|Tayaramma Bangarayya
31790|Vetagaadu
31791|Yugandhar
31792|Bhale Krishnudu
31793|Mogudu Kaavali
31794|Mosagadu
31795|Nakili Manishi
31796|Prema Tarangalu
31797|Punnami Naagu
31798|Sankarabharanam
31799|Sardar Papa Rayudu
31800|Srivari Muchatlu
31801|Thathayya Premaleelalu
31802|Aakali Rajyam
31803|Asha Jyoti
31804|Nyayam Kavali
31805|Ooriki Monagadu
31806|Radha Kalyanam
31807|Sati Savitri
31808|Satyam Shivam
31809|Tirugu Leni Manishi
31810|Todu Dongalu
31811|Anuraga Devata
31812|Kaliyuga Ramudu
31813|Manchu Pallaki
31814|Meghasandesham
31815|Yamakinkarudu
31816|Yuvaraju
31817|Abhilasha
31818|Ananda Bhairavi (Telugu film)
31819|Gudachari No.1
31820|Khaidi
31821|Maa Inti Premayanam
31822|Manthri Gari Viyyankudu
31823|Mundadugu
31824|Pelli Choopulu
31825|Rendu Jella Seetha
31826|Sagara Sangamam
31827|Anubandham
31828|Challenge
31829|Devanthakudu
31830|Hero
31831|Kanchana Ganga
31832|Katha Nayakudu
31833|Mahanagaramlo Mayagadu
31834|Mangammagari Manavadu
31835|Mayuri
31836|Rustum
31837|Srivariki Premalekha
31838|Adavi Donga
31839|Agni Parvatam
31840|Anveshana
31841|Donga
31842|Rendu Rella Aaru
31843|Chanakya Shapadham
31844|Chantabbai
31845|Jayam Manade
31846|Kaliyuga Pandavulu
31847|Kashmora
31848|Kirathakudu
31849|Kondaveeti Raja
31850|Ladies Tailor
31851|Magadheerudu
31852|Padamati Sandhya Ragam
31853|Srinivasa Kalyanam
31854|Seetharama Kalyanam
31855|Simhasanam
31856|Sirivennela
31857|Swathi Muthyam
31858|Veta
31859|Vikram
31860|Agni Putrudu
31861|Aha Naa Pellanta
31862|Bharatamlo Arjunudu
31863|Chakravarthy
31864|Donga Mogudu
31865|Jebu Donga
31866|Naku Pellam Kavali
31867|Nayakudu
31868|Pasivadi Pranam
31869|Ramu
31870|Sankeerthana
31871|Srinivasa Kalyanam
31872|Srutilayalu
31873|Swayam Krushi
31874|Vishwanatha Nayakudu
31875|Aakhari Poratam
31876|Abhinandana
31877|Brahma Putrudu
31878|Chinnodu Peddodu
31879|Choopulu Kalisina Shubhavela
31880|Donga Kollu
31881|Janaki Ramudu
31882|Khaidi No.786
31883|Maharshi
31884|Manchi Donga
31885|Marana Mrudangam
31886|Pelli Chesi Choodu
31887|Ramudu Bheemudu
31888|Rudraveena
31889|Swarnakamalam
31890|Trinetrudu
31891|Varasudochhadu
31892|Yamudiki Mogudu
31893|Yuddha Bhoomi
31894|Ashoka Chakravarthy
31895|Athaku Yamudu Ammayiki Mogudu
31896|Adavilo Abhimanyudu
31897|Bandhuvulostunnaru Jagratha
31898|Bhale Donga
31899|Chettu Kinda Pleader
31900|Hai Hai Nayaka
31901|Indrudu Chandrudu
31902|Lankeshwarudu
31903|Manchi Kutumbam
31904|Muthyamantha Muddu
31905|Ontari Poratam
31906|Rudranetra
31907|Siva
31908|State Rowdy
31909|Anjali
31910|Bamma Maata Bangaru Baata
31911|Bobbili Raja
31912|Chaitanya
31913|Jagadeka Veerudu Athiloka Sundari
31914|Kodama Simham
31915|Kondaveeti Donga
31916|Mama Alludu
31917|Nari Nari Naduma Murari
31918|Prema Khaidi
31919|Raja Vikramarka
31920|Shatruvu
31921|Aditya 369
31922|April 1st Vidudala
31923|Assembly Rowdy
31924|Chanti
31925|Chitram Bhalare Vichitram
31926|Coolie No.1
31927|Gang Leader
31928|Killer
31929|Kshana Kshanam
31930|Nirnayam
31931|Pelli Pustakam
31932|Seetharamaiah Gari Manavaralu
31933|Shanti Kranti
31934|Yerra Mandaram
31935|Aa Okkati Adakku
31936|Aapathbandhavudu
31937|Allari Mogudu
31938|Allari Pilla
31939|Ankuram
31940|Antham
31941|Appula Appa Rao
31942|Balarama Krishnulu
31943|Brundavanam
31944|Chinarayudu
31945|Chanti
31946|Chitram Bhalare Vichitram
31947|Dalapathi
31948|Dabbu Bhale Jabbu
31949|Gunaa
31950|Killer
31951|Mother India
31952|Peddarikam
31953|President Gari Pellam
31954|Rowdy Inspector
31955|Sundarakanda
31956|Swathi Kiranam
31957|Allari Alludu
31958|Allari Priyudu
31959|Bangaru Bullodu
31960|Detective Narada
31961|Gaayam
31962|Gentleman
31963|Jamba Lakidi Pamba
31964|Joker
31965|Kondapalli Raja
31966|Mahanadi
31967|Major Chandrakanth
31968|Mayalodu
31969|Mechanic Alludu
31970|Money
31971|Mr. Pellam
31972|Muta Mesthri
31973|Nippu Ravva
31974|Rajendrudu Gajendrudu
31975|Rakshana
31976|Varasudu
31977|Alibaba Aradajanu Dongalu
31978|Allari Premikudu
31979|Bhairava Dweepam
31980|Bhale Pellam
31981|Brahmachari Mogudu
31982|Criminal
31983|Gandeevam
31984|Govinda Govinda
31985|Hello Brother
31986|Muddula Priyudu
31987|Mugguru Monagallu
31988|Premalayam
31989|S. P. Parasuram
31990|Shubha Lagnam
31991|Super Police
31992|Yamaleela
31993|Alluda Majaka
31994|Ammoru
31995|Big Boss
31996|Ghatotkachudu
31997|Ketu Duplicatu
31998|Peddarayudu
31999|Pokiri Raja
32000|Pelli Sandadi
32001|Rangeli
32002|Rikshavodu
32003|Aadavallaku Matrame
32004|Akkada Ammayi Ikkada Abbayi
32005|Allari Mogudu Anumanam Pellam
32006|Bala Ramayanam
32007|Bhamane Satyabhamane
32008|Bharateeyudu
32009|Bombay Priyudu
32010|Deyyam
32011|Dharma Chakram
32012|Gulabi
32013|Intlo Illalu Vantintlo Priyuralu
32014|Maavichiguru
32015|Ninne Pelladuta
32016|Pavitra Bandham
32017|Police Story
32018|Prema Desam
32019|Sarada Bullodu
32020|Anaganaga Oka Roju
32021|Annamayya
32022|Gokulamlo Seeta
32023|Hitler
32024|Iddaru
32025|Maa Nannaki Pelli
32026|Master
32027|Merupu Kalalu
32028|Osey Ramulamma
32029|Peddannayya
32030|Pelli
32031|Preminchukundam Raa
32032|Rakshakudu
32033|Subhakankshalu
32034|Suswagatam
32035|Antahpuram
32036|Auto Driver
32037|Baavagaru Bagunnaraa
32038|Chandralekha
32039|Choodalani Vundi
32040|Deergha Sumangali Bhava
32041|Ganesh
32042|Premante Idera
32043|Toli Prema
32044|Chala Bagundi
32045|Harischandraa
32046|Iddaru Mitrulu
32047|Krishna Babu
32048|Manasichi Choodu
32049|Manasulo Maata
32050|Nee Kosam
32051|Premaku Velayara
32052|Raja
32053|Ravoyi Chandamama
32054|Samarasimha Reddy
32055|Samudram
32056|Seenu
32057|Swapnalokam
32058|Tammudu
32059|Premikula Roju
32060|Okke Okkadu
32061|Narasimha
32062|Jodi
32063|Kodanda Ramudu
32064|Annayya
32065|Vamsoddarakudu
32066|Kalisundam Raa
32067|Kshemamga Velli Labhamga Randi
32068|Hands Up
32069|Chala Bagundi
32070|Nuvvu Vastavani
32071|Yuvaraju
32072|Badri
32073|Manoharam
32074|Yuvakudu
32075|Chitram
32076|Goppinti Alludu
32077|9 Nelalu
32078|Moodu Mukkalata
32079|Azad
32080|Vamsi
32081|Jayam Manade Raa
32082|Nuvve Kavali
32083|Devullu
32084|Chiru Navvuto
32085|Sakutumba Saparivara Sametam
32086|Mrugaraju
32087|Narasimha Naidu
32088|Devi Putrudu
32089|Priyamaina Neeku
32090|Ammo Bomma
32091|Murari
32092|Budget Padmanabham
32093|Eduruleni Manishi
32094|Preminchu
32095|Darling Darling
32096|Khushi
32097|Prematho Raa
32098|Bava Nachadu
32099|Bhalevadivi Basu
32100|Sri Manjunatha
32101|Tholi Valapu
32102|Nuvvu Nenu
32103|Akasa Veedhilo
32104|Nuvvu Naaku Nachav
32105|Itlu Sravani Subramanyam
32106|Adhipathi
32107|Chiranjeevulu
32108|Student No.1
32109|Anandam
32110|Daddy
32111|Manasantha Nuvve
32112|Snehamante Idera
32113|Ammaye Navvithe
32114|Paravasam
32115|Ishtam
32116|Hanuman Junction
32117|Subbu
32118|Seema Simham
32119|Takkari Donga
32120|Premaku Swagatam
32121|Seshu
32122|Vasu
32123|Lahiri Lahiri Lahirilo
32124|Santosham
32125|Allari
32126|123
32127|Jayam
32128|Sreeram
32129|Indra
32130|Avunu Valliddaru Ista Paddaru
32131|Idiot
32132|Sontham
32133|Chennakeshava Reddy
32134|Nuvve Nuvve
32135|Gemini
32136|Pilisthe Palukutha
32137|Bobby
32138|Nee Sneham
32139|Siva Rama Raju
32140|Eeshwar
32141|Khadgam
32142|Thotti Gang
32143|Sandade Sandadi
32144|Manmadhudu
32145|Okkadu
32146|Raghavendra
32147|Gangotri
32148|Dil
32149|Aithe
32150|Magic Magic 3D
32151|Amma Nanna O Tamila Ammayi
32152|Johnny
32153|Nijam
32154|Palnati Brahmanayudu
32155|Ninne Istapaddanu
32156|Simhadri
32157|Vasantham
32158|Praanam
32159|Sambaram
32160|Dongodu
32161|Neeku Nenu Naaku Nuvvu
32162|Aadanthe Ado Type
32163|Tagore
32164|Ela Cheppanu
32165|Shivamani
32166|Veede
32167|Missamma
32168|Nee Manasu Naaku Telusu
32169|Satyam
32170|Andhrawala
32171|Lakshmi Narasimha
32172|Varsham
32173|Anji
32174|Athade Oka Sainyam
32175|Malliswari
32176|Jai
32177|Venky
32178|Sankharavam
32179|Nenunnanu
32180|Nenu
32181|Kushi Kushiga
32182|Pedababu
32183|Arya
32184|Naani
32185|Adavi Ramudu
32186|Samba
32187|Andaru Dongale Dorikite
32188|Yagnam
32189|Ammayi Bagundi
32190|Gharshana
32191|Donga Dongadi
32192|Naa Autograph
32193|Arjun
32194|143 (and I miss You)
32195|Madhyanam Hathya
32196|Gowri
32197|Gudumba Shankar
32198|Sye
32199|Cheppave Chirugali
32200|Anand
32201|Shankar Dada MBBS
32202|Swarabhishekam
32203|7/G Brindavan Colony
32204|Chanti
32205|Sakhiya
32206|Aa Naluguru
32207|Vijayendra Varma
32208|Mass
32209|Balu
32210|Nuvvostanante Nenoddantana
32211|Naa Alludu
32212|Evadi Gola Vaadidi
32213|Pandem
32214|Manasu Maata Vinadhu
32215|Sankranthi
32216|Chakram
32217|Soggadu
32218|Andagadu
32219|Bunny
32220|Subhash Chandra Bose
32221|Hungama
32222|Athanokkade
32223|Bhadra
32224|Narasimhudu
32225|Anukokunda Oka Roju
32226|A Film by Aravind
32227|Super
32228|Rendella Tarvatha
32229|Athadu
32230|Andhrudu
32231|Muddula Koduku
32232|Mogudu Pellam O Dongodu
32233|Allari Bullodu
32234|Political Rowdy
32235|Chatrapathi
32236|Allari Pidugu
32237|Bhageeratha
32238|Modati Cinema
32239|Vennela
32240|Sri
32241|Maha Nandi
32242|Jai Chiranjeeva
32243|Gowtam SSC
32244|11
32245|12
32246|14
32247|9
32248|16
32249|17
32250|18
32251|24
32252|24
32253|20
32254|25
32255|28
32256|3
32257|4
32258|5
32259|19
32260|13
32261|23
32262|30
32263|7
32264|13
32265|28
32266|9
32267|18
32268|14
32269|20
32270|21
32271|27
32272|27
32273|12
32274|19
32275|16
32276|21
32277|16
32278|14
32279|22
32280|23
32281|29
32282|Desamuduru
32283|Yogi
32284|Poramboku
32285|Maharadhi
32286|Madhumasam
32287|Anumanaspadam
32288|Lakshmi Kalyanam
32289|Muni
32290|Okkadunnadu
32291|Neevalle Neevalle
32292|Jagadam
32293|Gundamma Gaari Manavadu
32294|Dhee
32295|Classmates
32296|Adavari Matalaku Ardhale Verule
32297|Munna
32298|Aata
32299|Operation Duryodhana
32300|Dubai Seenu
32301|Sivaji - The Boss
32302|Lakshyam
32303|Toss
32304|Shankardada Zindabad
32305|Allare Allari
32306|Yamadonga
32307|Yamagola
32308|Chandamama
32309|Chirutha
32310|Happy Days
32311|Bhayya
32312|Tulasi
32313|Athidi
32314|Nava Vasantham
32315|Seema Sastry
32316|Takkari
32317|Mantra
32318|Anasuya
32319|Don
32320|Krishna
32321|Okka Magadu
32322|Pourudu
32323|Swagatham
32324|Mr. Medhavi
32325|Vaana
32326|Krishnarjuna
32327|Homam
32328|Vishaka Express
32329|Sundarakanda
32330|Nee Sukhame Ne Koruthunna
32331|Gamyam
32332|Lakshmi Putrudu
32333|Premabandham
32334|Nagaram
32335|John Appa Rao 40 plus
32336|Buddha
32337|Jalsa
32338|Bhale Dongalu
32339|Kalidasu
32340|Gadi No.305 lo Devudu
32341|Bommana Brothers Chandana Sisters
32342|Bujjigaadu
32343|Kantri
32344|30
32345|Parugu
32346|Ready
32347|Ankusham
32348|Brahmanandam Drama Company
32349|Hare Ram
32350|Maa Ayana Chanti Pilladu
32351|Ullasamga Utsahamga
32352|Kathanayakudu
32353|Baladur
32354|Siddu from Sikakulam
32355|Adivishnu
32356|Ankit, Pallavi & Friends
32357|Ashta Chamma
32358|Chintakayala Ravi
32359|Gunde Jhallumandi
32360|King
32361|Raksha
32362|Souryam
32363|Gorintaku
32364|Keka
32365|Kotha Bangaru Lokam
32366|Nenu Meeku Telusa...?
32367|Ninna Nedu Repu
32368|Avakai Biryani
32369|Vinayakudu
32370|Nachavule
32371|Neninthe
32372|Sasirekha Parinayam
32373|Maska
32374|Arundhati
32375|Konchem Ishtam Konchem Kashtam
32376|Aa Okkadu
32377|Manorama
32378|Billa
32379|Punnami Naagu
32380|Kick
32381|Prayanam
32382|Kavya's Diary
32383|Boni
32384|Current
32385|Evaraina Epudaina
32386|Oy!
32387|Kalavaramaye Madilo
32388|Magadheera
32389|Anjaneyulu
32390|Sankham
32391|Baanam
32392|Ganesh
32393|Eenadu
32394|Ninnu Kalisaka
32395|9
32396|Jayeebhava
32397|Ek Niranjan
32398|Villagelo Vinayakudu
32399|Bendu Apparao R.M.P.
32400|Kurradu
32401|Arya 2
32402|Pravarakhyudu
32403|Amaravathi
32404|Bumper Offer
32405|Aakasamantha
32406|Adhurs
32407|Namo Venkatesa
32408|Shambo Shiva Shambo
32409|Seeta Ramula Kalyanam Lankalo
32410|Kedi
32411|Leader
32412|Ye Maaya Chesave
32413|Maro Charitra
32414|Varudu
32415|Betting Bangarraju
32416|Police Police
32417|Prasthanam
32418|Darling
32419|Simha
32420|Okka Kshanam
32421|Rama Rama Krishna Krishna
32422|Golimaar
32423|Joru
32424|Vedam
32425|Panchakshari
32426|Andhra Kiran Bedi
32427|Jhummandi Naadam
32428|Veera Telangana
32429|Sneha Geetham
32430|Shubhapradham
32431|Maryada Ramanna
32432|Don Seenu
32433|Gudu Gudu Gunjam
32434|Gaayam 2
32435|Thakita Thakita
32436|Puli
32437|Saradagaa Kasepu
32438|Khaleja
32439|Brindavanam
32440|Bava
32441|Kalyanram Kathi
32442|Yemaindi Ee Vela
32443|Orange
32444|Kathi Kantha Rao
32445|Nagavalli
32446|Ragada
32447|Graduate
32448|Parama Veera Chakra
32449|Mirapakaya
32450|Anagananga Oka Dheerudu
32451|Golconda High School
32452|Ala Modalaindi
32453|Wanted
32454|Rakshana
32455|Jai Bolo Telangana
32456|Anthima Theerpu
32457|Gaganam
32458|Vastadu Naa Raju
32459|Erra Gulabilu
32460|Katha Screenplay Darshakatvam Appalaraju
32461|Aha Naa Pellanta
32462|Kudirithe Cup Coffee
32463|Prema Kavali
32464|Dongala Mutha
32465|Raaj
32466|Jackie
32467|Chattam
32468|Puli Veta
32469|Shakti
32470|Manchivadu
32471|Lankeshwari
32472|Teenmaar
32473|Mr. Perfect
32474|Nenu Naa Rakshasi
32475|100% Love
32476|Seema Tapakai
32477|Rangam
32478|Veera
32479|Vaishali
32480|Vykuntapali
32481|Maaro
32482|Badhrinaadh
32483|Vaadu Veedu
32484|180
32485|Nagaram Nidrapotunna Vela
32486|Virodhi
32487|Goa
32488|Nanna
32489|Kanchana
32490|ATM
32491|Sega
32492|Naa Peru Shiva
32493|Simha Mukhi
32494|Kandireega
32495|Dhada
32496|Roudram
32497|Urumi
32498|Daggaraga Dooranga
32499|Money Money, More Money
32500|Gambler
32501|Vasthad
32502|Vachadu Gelichadu
32503|Dookudu
32504|Madatha Kaja
32505|Oosaravelli
32506|Pilla Zamindar
32507|7th Sense
32508|Nuvvila
32509|Mogudu
32510|Oh My Friend
32511|Sri Rama Rajyam
32512|Veedu Theda
32513|Solo
32514|Sangharshana
32515|Bejawada
32516|Panjaa
32517|Nuvvekaddunte Nenakkadunta
32518|Rajanna
32519|Don 2
32520|Kshetram
32521|Veedinthe
32522|Businessman
32523|Bodyguard
32524|Nandeeswarudu
32525|SMS
32526|Love Failure
32527|Nippu
32528|Poola Rangadu
32529|Ishq
32530|Mr. Nokia
32531|Nuvva Nena
32532|Naa Ishtam
32533|Lovely
32534|Rachcha
32535|Dammu
32536|Gabbar Singh
32537|Daruvu
32538|Adhinayakudu
32539|Endukante... Premanta!
32540|Eega
32541|Uu Kodathara? Ulikki Padathara?
32542|Onamalu
32543|Julai
32544|Andala Rakshasi
32545|Devudu Chesina Manushulu
32546|Sudigadu
32547|Srimannarayana
32548|Shirdi Sai
32549|Life Is Beautiful
32550|Avunu
32551|Rebel
32552|Cameraman Ganga Tho Rambabu
32553|Dhenikaina Ready
32554|Dream
32555|Dhamarukam
32556|Krishnam Vande Jagadgurum
32557|Mythri
32558|Yeto Vellipoyindhi Manasu
32559|Yamaho Yama: In America
32560|Sarocharu
32561|Yamudiki Mogudu
32562|Seethamma Vakitlo Sirimalle Chettu
32563|Ongole Githa
32564|Mirchi
32565|Chammak Challo
32566|Gundello Godari
32567|Backbench Student
32568|Swamy Ra Ra
32569|Jaffa
32570|Baadshah
32571|Jai Sriram
32572|Gunde Jaari Gallanthayyinde
32573|Shadow
32574|Greeku Veerudu
32575|Tadakha
32576|Sukumarudu
32577|Iddarammayilatho
32578|Pavitra
32579|Prema Katha Chitram
32580|Saradaga Ammayitho
32581|Something Something
32582|Balupu
32583|Moksha
32584|Sahasam
32585|Om 3D
32586|Kevvu Keka
32587|Pusthakamlo Konni Pageelu Missing
32588|Jagadguru Adi Shankara
32589|Dalam
32590|Adda
32591|Antaku Mundu Aa Taruvaata
32592|Toofan
32593|Potugadu
32594|Atharintiki Daaredi
32595|Ramayya Vasthavayya
32596|Doosukeltha
32597|Bhai
32598|Masala
32599|Varna
32600|Venkatadri Express
32601|Aadu Magaadra Bujji
32602|Madhumati
32603|Yemito Ee Maaya
32604|Biryani
